Customer ID,Branch Code,City,Age,Age_Group,Avg. Annual Income/Month,Income_Segment,Avg_Balance,Balance_Risk_Level,Balance_Volatility,Balance_Growth,Balance_Growth_Rate,Avg_Products,Product_Adoption,Max_Products,Product_Diversity,Avg_CreditCard,Avg_Active,Activity_Status,Activity_Trend,Risk_Score,Risk_Category,Unpaid Tagging
15640953,1024,Surabaya,30,26-35,33000000,Very High Income,95977762.42,Low Risk,118347.20866022428,-0.11645601690565006,-0.03869477402445402,2.0,Medium,2,1,1.0,0.5,Active,1,0.5228774623565059,High Risk,0
15641007,1024,Surabaya,40,36-45,42000000,Very High Income,663648.42,Medium Risk,766315.1878685397,132729684.00000001,inf,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.6341642132965712,High Risk,0
15641009,1022,Surabaya,48,46-55,18000000,Very High Income,144381638.4,Low Risk,55262.41611318371,0.06075349995288777,0.02025361011919191,1.5,Medium,2,2,1.0,0.75,Active,0,0.5007692014205501,High Risk,0
15641091,1024,Surabaya,34,26-35,36000000,Very High Income,127098914.3,Low Risk,340854.31671658985,-0.566454242798619,-0.1890748467509325,1.0,Low,1,1,1.0,0.5,Active,1,0.5291351926790653,High Risk,0
15641110,1023,Surabaya,53,46-55,26000000,Very High Income,109841506.85,Low Risk,316080.7094275922,0.5865866478383908,0.19525780795854136,2.25,High,3,2,1.0,0.5,Active,1,0.5240168169290155,High Risk,0
15641114,1024,Surabaya,30,26-35,35000000,Very High Income,76302612.44,Low Risk,164676.3766065127,0.3507248656132723,0.11718501647941156,1.0,Low,1,1,0.25,0.5,Active,0,0.7043948191377384,Very High Risk,1
15641122,1023,Surabaya,33,26-35,28000000,Very High Income,13817316.41,Low Risk,44230.0,-0.6371517643376636,-0.21238393674328782,3.0,High,3,1,1.0,0.25,Inactive,0,0.6268779050969736,High Risk,1
15641136,1023,Surabaya,65,55+,19000000,Very High Income,287785.065,High Risk,268282.539276582,46063542.0,inf,1.0,Low,1,1,1.0,0.75,Active,1,0.6552114383421129,High Risk,1
15641474,1024,Surabaya,70,55+,28000000,Very High Income,675911.17,Medium Risk,784961.8728922604,124917784.00000001,inf,3.25,Very High,4,3,1.0,0.5,Active,1,0.5724535881950863,High Risk,0
15641480,1022,Surabaya,35,26-35,29000000,Very High Income,14834674.91,Low Risk,174927.58020654338,-2.123260045268023,-0.7091479204063427,1.0,Low,1,1,1.0,0.5,Active,0,0.6599663136466902,High Risk,1
15641585,1022,Surabaya,43,36-45,14000000,Very High Income,294815.15,High Risk,343166.13805492234,53659680.00000001,inf,1.25,Medium,2,2,1.0,0.5,Active,1,0.7170974148349851,Very High Risk,1
15641604,1023,Surabaya,50,46-55,18000000,Very High Income,146203057.0,Low Risk,48025.0,0.0657070920606059,0.02190236417003444,1.75,Medium,2,2,1.0,0.25,Inactive,1,0.5977051691518322,High Risk,0
15641655,1022,Surabaya,59,55+,16000000,Very High Income,99917959.965,Low Risk,303865.67746299773,-0.5975218116173064,-0.19942052913077082,2.0,Medium,2,1,1.0,0.5,Active,0,0.5816612664335972,High Risk,0
15641675,1021,Surabaya,60,55+,30000000,Very High Income,220383712.65,Low Risk,29939.5,-0.02716849260452524,-0.00905616424259718,2.25,High,3,2,1.0,0.25,Inactive,1,0.4609456160452372,Medium Risk,0
15641732,1021,Surabaya,41,36-45,24000000,Very High Income,92324660.58,Low Risk,88589.5,-0.19181660921555202,-0.0639388704307279,1.0,Low,1,1,1.0,0.5,Active,0,0.6057909216660493,High Risk,0
15641733,1024,Surabaya,62,55+,19000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.75,High,3,2,1.0,0.25,Inactive,-1,0.6844930129104009,High Risk,0
15641794,1022,Surabaya,65,55+,21000000,Very High Income,581166.39,Medium Risk,678818.2986443006,103710228.0,inf,2.25,High,3,2,1.0,0.75,Active,0,0.5895627462414129,High Risk,0
15641850,1022,Surabaya,58,55+,21000000,Very High Income,28528260.52,Low Risk,180435.4976328106,1.546506426232934,0.5135915063143075,2.0,Medium,2,1,1.0,0.75,Active,0,0.5750022256052633,High Risk,0
15642002,1023,Surabaya,64,55+,23000000,Very High Income,38331161.32,Low Risk,580218.4099230794,-3.4834183558890133,-1.174865022080159,1.5,Medium,2,2,1.0,1.0,Active,0,0.5265612001156456,High Risk,0
15642004,1024,Surabaya,25,18-25,4000000,Medium Income,101882450.3,Low Risk,228845.13014554916,0.051096962673885506,0.01771940616587623,1.75,Medium,2,2,0.25,0.5,Active,0,0.7595522059207612,Very High Risk,1
15642063,1024,Surabaya,44,36-45,46000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.6752091291523621,High Risk,0
15642093,1023,Surabaya,44,36-45,17000000,Very High Income,134830710.6,Low Risk,177869.96560502655,0.27911453292636695,0.09298895919552427,2.0,Medium,2,1,1.0,0.75,Active,0,0.49017638754672005,Medium Risk,0
15642160,1022,Surabaya,38,36-45,53000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.75,Medium,2,2,1.0,0.0,Inactive,0,0.6610898892703447,High Risk,0
15642291,1024,Surabaya,22,18-25,10000000,High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7523814128910595,Very High Risk,0
15642336,1023,Surabaya,52,46-55,29000000,Very High Income,77669122.46,Low Risk,77898.5,-0.2004901094142707,-0.06683003733143714,1.0,Low,1,1,1.0,0.25,Inactive,1,0.6562608277664,High Risk,0
15642468,1021,Surabaya,28,26-35,18000000,Very High Income,281228.255,High Risk,273678.9728234687,41966934.0,inf,2.0,Medium,2,1,1.0,0.75,Active,1,0.6124730289980272,High Risk,0
15642544,1023,Surabaya,63,55+,29000000,Very High Income,108531064.65,Low Risk,121132.74111864499,0.22851917728276164,0.07616090742463091,1.0,Low,1,1,1.0,0.75,Active,0,0.5171203158579026,High Risk,0
15642636,1024,Surabaya,57,55+,28000000,Very High Income,570162.7250000001,Medium Risk,445545.3502793207,59585730.00000001,inf,2.0,Medium,2,1,1.0,0.75,Active,-1,0.5754538085047074,High Risk,0
15642709,1022,Surabaya,30,26-35,18000000,Very High Income,206400.835,High Risk,412801.67,82560334.0,inf,3.0,High,3,1,1.0,0.5,Active,0,0.6212467269480535,High Risk,0
15642710,1021,Surabaya,39,36-45,53000000,Very High Income,69985536.68,Low Risk,72598.71613419436,-0.10490638991237553,-0.034897435883226205,1.0,Low,1,1,1.0,1.0,Active,0,0.4098884846425838,Medium Risk,0
15642725,1021,Surabaya,68,55+,17000000,Very High Income,85525215.46,Low Risk,269207.3747360016,0.6427449610108991,0.21392223148325082,2.0,Medium,2,1,1.0,0.5,Active,0,0.591461555676269,High Risk,0
15642726,1022,Surabaya,57,55+,21000000,Very High Income,54913041.49,Low Risk,161078.34914180738,-0.40065773135621685,-0.13309767248072718,1.0,Low,1,1,1.0,0.75,Active,0,0.5967189796401836,High Risk,0
15642785,1022,Surabaya,70,55+,15000000,Very High Income,513357.64,Medium Risk,361532.09011211013,60208052.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.678403370397727,High Risk,0
15642787,1021,Surabaya,48,46-55,29000000,Very High Income,55589339.72,Low Risk,194617.35750676677,-0.5053062355178172,-0.16804406914886122,1.0,Low,1,1,1.0,0.75,Active,1,0.5666868324038877,High Risk,0
15642816,1022,Surabaya,62,55+,30000000,Very High Income,116011941.45,Low Risk,133784.42781922218,0.10953690211043612,0.036620101122408766,2.0,Medium,3,3,1.0,0.75,Active,0,0.4600220800143839,Medium Risk,0
15642870,1024,Surabaya,45,36-45,18000000,Very High Income,67868907.7,Low Risk,281985.6249864521,0.0013448308106822765,0.0021745902466211815,1.0,Low,1,1,1.0,0.5,Active,1,0.6507367641162659,High Risk,0
15642885,1021,Surabaya,25,18-25,8000000,High Income,97979343.06,Low Risk,278808.73206599895,-0.6740103407880794,-0.22498678245890616,2.75,High,3,2,1.0,1.0,Active,0,0.46781457167506374,Medium Risk,0
15642912,1024,Surabaya,61,55+,25000000,Very High Income,111724245.4,Low Risk,236932.0,-0.42279220507591114,-0.14093073628271835,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6390763130841333,High Risk,1
15642937,1024,Surabaya,43,36-45,41000000,Very High Income,111466374.05,Low Risk,296177.3332384671,0.6155317291979184,0.2048203747223439,2.0,Medium,2,1,1.0,1.0,Active,0,0.36873121559303024,Medium Risk,0
15643048,1024,Surabaya,40,36-45,49000000,Very High Income,111659664.8,Low Risk,285212.5574146412,-0.5915172701822947,-0.197400460923558,1.0,Low,1,1,1.0,0.5,Active,1,0.49581682094461477,Medium Risk,1
15643158,1022,Surabaya,68,55+,17000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.5,Medium,2,2,1.0,0.0,Inactive,0,0.8049900875199457,Very High Risk,1
15643229,1023,Surabaya,43,36-45,16000000,Very High Income,17485922.44,Low Risk,138201.7292785562,-0.18392363611207882,-0.05515015019237346,1.0,Low,1,1,1.0,0.75,Active,0,0.6501343505228977,High Risk,0
15643294,1021,Surabaya,60,55+,25000000,Very High Income,38911282.53,Low Risk,178042.0,0.9214417967715702,0.3071472735385994,1.0,Low,1,1,1.0,0.25,Inactive,0,0.7072472110597853,Very High Risk,0
15643330,1022,Surabaya,50,46-55,26000000,Very High Income,30691404.84,Low Risk,0.0,0.0,0.0,2.25,High,3,2,0.25,0.25,Inactive,-1,0.7772707850595074,Very High Risk,1
15643438,1022,Surabaya,25,18-25,12000000,Very High Income,76152212.33,Low Risk,173701.86438526405,0.29995405443432965,0.10021011864666345,1.0,Low,1,1,0.25,0.75,Active,1,0.7339345959818538,Very High Risk,1
15643439,1022,Surabaya,58,55+,28000000,Very High Income,16547529.29,Low Risk,172147.74176464434,-0.9246309457598431,-0.2950144566654952,1.0,Low,1,1,1.0,0.5,Active,0,0.662037529998388,High Risk,0
15643496,1023,Surabaya,53,46-55,16000000,Very High Income,45844510.43,Low Risk,130316.85433172743,-0.5911462433456176,-0.1973406820726923,1.0,Low,1,1,1.0,0.75,Active,0,0.6235837154106936,High Risk,0
15643574,1024,Surabaya,66,55+,30000000,Very High Income,146604989.15,Low Risk,155332.48519519885,-0.013381962890596764,-0.004314947119902582,1.0,Low,1,1,1.0,0.5,Active,0,0.5329219179215986,High Risk,0
15643696,1023,Surabaya,39,36-45,26000000,Very High Income,1070530.3699999999,Low Risk,719352.8706623403,149109016.0,inf,2.0,Medium,2,1,1.0,0.75,Active,-1,0.5823350822445639,High Risk,0
15643752,1022,Surabaya,70,55+,25000000,Very High Income,91464410.36,Low Risk,35572.0,0.07779838755112702,0.02593279613395764,1.0,Low,1,1,0.25,0.25,Inactive,1,0.7820714018558078,Very High Risk,1
15643770,1022,Surabaya,62,55+,28000000,Very High Income,151148712.15,Low Risk,309653.0898509653,0.3321380095622058,0.11077696131644628,2.75,High,4,3,1.0,1.0,Active,0,0.3445375109454925,Medium Risk,1
15643819,1021,Surabaya,33,26-35,25000000,Very High Income,32597632.66,Low Risk,109968.40740867352,0.8099906445951176,0.269292364976903,3.0,High,3,1,1.0,0.75,Active,1,0.5100733878620282,High Risk,1
15643824,1024,Surabaya,59,55+,30000000,Very High Income,258166.09,High Risk,298104.5231142663,51633218.0,inf,2.0,Medium,2,1,1.0,0.5,Active,-1,0.6235192328371355,High Risk,0
15643826,1023,Surabaya,33,26-35,25000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.7436777718678982,Very High Risk,1
15643828,1024,Surabaya,58,55+,29000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.7289782892510035,Very High Risk,0
15643865,1022,Surabaya,41,36-45,56000000,Very High Income,38231686.68,Low Risk,175927.97529671056,0.9089151065287021,0.3024121862786592,1.0,Low,1,1,1.0,0.75,Active,0,0.48371637054056993,Medium Risk,0
15643908,1021,Surabaya,29,26-35,21000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.7670808955079542,Very High Risk,0
15643967,1022,Surabaya,55,46-55,0,Low Income,12918221.66,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,1.0,0.0,Inactive,0,0.8785779553235277,Very High Risk,0
15644005,1021,Surabaya,63,55+,25000000,Very High Income,120192453.9,Low Risk,239791.21911710335,0.4107161671046641,0.13676843434414404,1.25,Medium,2,2,1.0,0.5,Active,0,0.5644200661041783,High Risk,0
15644119,1021,Surabaya,34,26-35,33000000,Very High Income,50611119.36,Low Risk,0.0,0.0,0.0,1.25,Medium,2,2,1.0,0.0,Inactive,0,0.7104125170345432,Very High Risk,1
15644132,1021,Surabaya,22,18-25,4000000,Medium Income,18974263.44,Low Risk,379970.77433622006,-4.638382170511743,-1.569171843640497,1.0,Low,1,1,1.0,1.0,Active,0,0.6377162841742936,High Risk,0
15644179,1022,Surabaya,34,26-35,18000000,Very High Income,48143169.45,Low Risk,207494.57410476223,-0.7939825635713832,-0.2630861978435983,1.0,Low,1,1,0.25,0.75,Active,1,0.7381087467044736,Very High Risk,1
15644280,1023,Surabaya,25,18-25,16000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.8318746675692665,Very High Risk,1
15644296,1021,Surabaya,42,36-45,49000000,Very High Income,141070971.65,Low Risk,219586.2520307605,0.04595845659085015,0.015657334457001383,1.0,Low,1,1,1.0,1.0,Active,0,0.35803446162138686,Medium Risk,0
15644400,1023,Surabaya,52,46-55,18000000,Very High Income,1022574.7749999999,Low Risk,693810.5939714544,127223070.0,inf,2.0,Medium,2,1,1.0,0.75,Active,-1,0.6117789457470852,High Risk,0
15644446,1021,Surabaya,58,55+,25000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.7988008316812534,Very High Risk,1
15644501,1021,Surabaya,53,46-55,29000000,Very High Income,117065812.6,Low Risk,179335.0,-0.3061487150514548,-0.10204957255487794,1.0,Low,1,1,1.0,0.5,Active,0,0.5642527458601055,High Risk,0
15644572,1023,Surabaya,69,55+,18000000,Very High Income,88724692.7,Low Risk,213774.0131283501,-0.5101262967127715,-0.17024042922104315,2.0,Medium,2,1,0.25,0.5,Active,1,0.7088180695165828,Very High Risk,1
15644699,1021,Surabaya,52,46-55,22000000,Very High Income,81498533.27,Low Risk,184234.93209011693,-0.15972498021881157,-0.052810559554890744,1.0,Low,1,1,0.25,0.75,Active,1,0.692180413972336,High Risk,1
15644724,1023,Surabaya,69,55+,17000000,Very High Income,43996002.45,Low Risk,211089.7286203192,-0.9481073804542309,-0.31668332959949497,2.0,Medium,2,1,1.0,0.75,Active,-1,0.5752200855074451,High Risk,1
15644788,1021,Surabaya,47,46-55,25000000,Very High Income,130533632.2,Low Risk,98606.1661966431,-0.009577849339559314,-0.0031153267969356393,1.0,Low,1,1,1.0,0.5,Active,1,0.5663430264926602,High Risk,0
15644849,1021,Surabaya,58,55+,25000000,Very High Income,43559347.84,Low Risk,207541.25596613315,-0.8218553298839436,-0.2739517828912982,4.0,Very High,4,1,1.0,0.25,Inactive,0,0.5636372187682536,High Risk,1
15644962,1021,Surabaya,27,26-35,28000000,Very High Income,106289585.1,Low Risk,264990.49450184684,0.43275181749408465,0.1442506071914466,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6331398840251726,High Risk,0
15644977,1022,Surabaya,53,46-55,27000000,Very High Income,15820412.68,Low Risk,82573.05170726101,-1.24088643089668,-0.4148024350438151,1.75,Medium,2,2,1.0,0.5,Active,1,0.6315785971042833,High Risk,0
15645059,1024,Surabaya,58,55+,26000000,Very High Income,80581168.17,Low Risk,344187.21469330223,-0.8500650658703244,-0.28385747337851264,1.0,Low,1,1,1.0,1.0,Active,0,0.4991898670319245,Medium Risk,1
15645095,1022,Surabaya,68,55+,19000000,Very High Income,418895.01,High Risk,499709.9054091618,99147452.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.6637923281087413,High Risk,0
15645184,1023,Surabaya,55,46-55,19000000,Very High Income,14225733.43,Low Risk,189482.53793423815,2.394004599894666,0.7970884603720529,2.0,Medium,2,1,1.0,0.75,Active,0,0.5957426610513353,High Risk,1
15645248,1024,Surabaya,70,55+,19000000,Very High Income,23422.045,Very High Risk,46844.09,9368818.0,inf,2.0,Medium,2,1,1.0,0.25,Inactive,1,0.7192856481901381,Very High Risk,0
15645269,1024,Surabaya,34,26-35,22000000,Very High Income,11332401.18,Low Risk,207774.05082825752,-3.487280649349663,-1.1597309216353455,1.0,Low,1,1,0.25,0.5,Active,1,0.8129962851137177,Very High Risk,1
15645323,1021,Surabaya,60,55+,0,Low Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.8442531792466516,Very High Risk,0
15645353,1022,Surabaya,48,46-55,23000000,Very High Income,577053.3,Medium Risk,667270.5660533714,119762660.00000001,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.5938217104975533,High Risk,0
15645463,1022,Surabaya,48,46-55,20000000,Very High Income,62582952.28,Low Risk,29159.5,0.09325189148047884,0.03108396432385992,2.5,High,3,2,1.0,0.5,Active,-1,0.5787068530694465,High Risk,0
15645496,1022,Surabaya,50,46-55,25000000,Very High Income,699969.4299999999,Medium Risk,468190.8983730294,92518524.0,inf,2.0,Medium,2,1,1.0,1.0,Active,0,0.5312338295516711,High Risk,0
15645543,1022,Surabaya,34,26-35,17000000,Very High Income,191973186.1,Low Risk,19686.0,0.0205122692720005,0.006837423126289839,1.0,Low,1,1,1.0,0.5,Active,-1,0.5382194106434026,High Risk,0
15645572,1024,Surabaya,64,55+,18000000,Very High Income,161375196.2,Low Risk,19632.0,0.02433531728891684,0.008111772479916606,2.0,Medium,2,1,1.0,0.5,Active,-1,0.5167723890138806,High Risk,0
15645717,1022,Surabaya,31,26-35,33000000,Very High Income,664695.4650000001,Medium Risk,475878.9973540502,76358962.0,inf,2.5,High,3,2,1.0,0.5,Active,0,0.5889042996836806,High Risk,0
15645744,1023,Surabaya,59,55+,26000000,Very High Income,350815.105,High Risk,282811.4564194166,64880314.0,inf,2.0,Medium,2,1,1.0,1.0,Active,0,0.5278858534905136,High Risk,0
15645772,1021,Surabaya,49,46-55,29000000,Very High Income,83763802.74,Low Risk,165428.22096305093,0.29004062690333215,0.09698232219519007,1.5,Medium,2,2,1.0,0.5,Active,0,0.5722219341099714,High Risk,0
15645815,1023,Surabaya,23,18-25,12000000,Very High Income,15377747.54,Low Risk,75041.6016636772,-0.9093635504930244,-0.30350070878934676,2.0,Medium,2,1,1.0,0.5,Active,1,0.6755112460073892,High Risk,0
15645835,1024,Surabaya,23,18-25,16000000,Very High Income,51700276.5,Low Risk,236198.3971798567,-0.08560396882180306,-0.025878737379022205,1.0,Low,1,1,1.0,0.5,Active,0,0.6732243334225805,High Risk,0
15645839,1022,Surabaya,63,55+,24000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.7473526425221219,Very High Risk,1
15645904,1024,Surabaya,30,26-35,35000000,Very High Income,173604998.25,Low Risk,39247.581669660445,-0.014732432477191184,-0.004905506117580671,1.0,Low,1,1,1.0,0.5,Active,0,0.48926889457377964,Medium Risk,0
15646037,1023,Surabaya,49,46-55,21000000,Very High Income,53387636.73,Low Risk,112565.5,0.42302916357127185,0.14100972384005023,1.25,Medium,2,2,1.0,0.25,Inactive,0,0.6967883997791701,High Risk,1
15646227,1021,Surabaya,65,55+,23000000,Very High Income,124090092.95,Low Risk,71968.8564050451,-0.11164757071303183,-0.03722325416717724,1.0,Low,1,1,1.0,0.75,Active,0,0.5246024505036435,High Risk,0
15646262,1023,Surabaya,67,55+,26000000,Very High Income,14411542.01,Low Risk,221293.5,-3.0019161157171483,-1.0006387731089528,1.75,Medium,2,2,1.0,0.25,Inactive,0,0.6916955781216514,High Risk,0
15646539,1021,Surabaya,39,36-45,56000000,Very High Income,55712111.24,Low Risk,391528.9669603004,1.7303835167083073,0.5741006821820511,2.0,Medium,2,1,1.0,1.0,Active,0,0.36580790170285843,Medium Risk,0
15646563,1021,Surabaya,56,55+,20000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7156327063488226,Very High Risk,0
15646566,1022,Surabaya,51,46-55,18000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.25,Medium,2,2,1.0,0.0,Inactive,0,0.8129200715632706,Very High Risk,1
15646594,1024,Surabaya,38,36-45,52000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.5980368454136646,High Risk,0
15646609,1021,Surabaya,36,36-45,28000000,Very High Income,17597684.14,Low Risk,345074.36995716346,3.794664807716688,1.258221146350532,1.25,Medium,2,2,1.0,0.75,Active,1,0.5943264114491347,High Risk,0
15646632,1023,Surabaya,22,18-25,4000000,Medium Income,41206119.34,Low Risk,509422.8329278636,-2.8828152132750735,-0.9702188154525245,1.0,Low,1,1,1.0,1.0,Active,0,0.616901781912187,High Risk,0
15646726,1024,Surabaya,35,26-35,18000000,Very High Income,109489690.65,Low Risk,58267.93874493359,-0.1300639831777088,-0.043368679898762405,2.0,Medium,2,1,1.0,0.75,Active,0,0.5102269638118136,High Risk,0
15646756,1021,Surabaya,49,46-55,28000000,Very High Income,75327.815,Very High Risk,150655.63,30131126.0,inf,1.0,Low,1,1,1.0,0.5,Active,0,0.6774595746718272,High Risk,0
15646784,1024,Surabaya,36,36-45,54000000,Very High Income,734674.3049999999,Medium Risk,521390.66575275734,75832774.0,inf,1.75,Medium,2,2,1.0,0.75,Active,1,0.49135800276455116,Medium Risk,1
15646817,1022,Surabaya,27,26-35,36000000,Very High Income,51781862.59,Low Risk,519653.30123073404,-2.238520065551087,-0.7516267785809456,1.0,Low,1,1,1.0,0.75,Active,1,0.5445274758152382,High Risk,1
15647099,1024,Surabaya,22,18-25,8000000,High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.8612736328030559,Very High Risk,0
15647203,1023,Surabaya,48,46-55,17000000,Very High Income,958850.0249999999,Medium Risk,639233.35,127846670.0,inf,2.5,High,3,2,0.25,0.5,Active,-1,0.7714537134880627,Very High Risk,1
15647207,1021,Surabaya,23,18-25,21000000,Very High Income,93221598.7,Low Risk,364122.8411908771,0.9150616993708486,0.3041511368499913,3.0,High,3,1,1.0,0.75,Active,1,0.4680138808582025,Medium Risk,1
15647292,1024,Surabaya,28,26-35,14000000,Very High Income,71801582.7,Low Risk,213290.95434562306,-0.6179228040589796,-0.2057599809442534,1.0,Low,1,1,1.0,0.75,Active,1,0.6066312328332089,High Risk,1
